algorithm_name,env_n,size,best_solution,H,states,time
SA,6,15,"(4, 10, 1, 3, 9, 13, 8, 2, 14, 12, 7, 5, 0, 11, 6)",105,56805,0.1860792636871338
SA,7,15,"(8, 0, 12, 9, 2, 6, 3, 14, 10, 4, 13, 11, 5, 7, 1)",105,21945,0.06794548034667969
SA,8,15,"(14, 2, 10, 7, 11, 3, 12, 4, 1, 8, 13, 5, 9, 0, 6)",104,105000,0.2824108600616455
SA,9,15,"(2, 6, 12, 14, 8, 4, 9, 13, 3, 10, 0, 11, 1, 5, 7)",105,18690,0.05505490303039551
SA,10,15,"(9, 1, 13, 4, 7, 0, 10, 5, 2, 14, 12, 3, 8, 6, 11)",105,38325,0.12423038482666016
SA,11,15,"(9, 2, 6, 1, 12, 8, 5, 13, 10, 14, 0, 3, 7, 4, 11)",105,36750,0.10351085662841797
SA,12,15,"(8, 11, 13, 6, 3, 1, 4, 9, 12, 10, 7, 0, 2, 5, 14)",105,44835,0.12502574920654297
SA,13,15,"(9, 1, 10, 4, 2, 12, 5, 11, 14, 6, 13, 3, 8, 0, 7)",105,61005,0.17430591583251953
SA,14,15,"(8, 5, 13, 4, 7, 0, 11, 3, 14, 9, 2, 10, 1, 6, 12)",105,31290,0.09239459037780762
SA,15,15,"(6, 13, 10, 7, 0, 4, 9, 1, 3, 14, 12, 8, 5, 11, 2)",105,32550,0.09523582458496094
SA,16,15,"(7, 10, 2, 6, 12, 4, 0, 8, 13, 11, 14, 3, 1, 9, 5)",104,105000,0.2831432819366455
SA,17,15,"(8, 13, 5, 2, 11, 14, 6, 9, 1, 4, 0, 12, 10, 7, 3)",105,18585,0.034465789794921875
SA,18,15,"(2, 9, 12, 8, 1, 10, 7, 14, 4, 0, 13, 11, 5, 3, 6)",104,105000,0.19965481758117676
SA,19,15,"(10, 4, 9, 3, 13, 11, 7, 0, 6, 14, 12, 1, 8, 2, 5)",105,36540,0.11944794654846191
SA,20,15,"(13, 8, 2, 4, 12, 3, 9, 11, 14, 5, 1, 6, 0, 10, 7)",105,19845,0.06879544258117676
SA,21,15,"(8, 2, 4, 9, 14, 0, 3, 12, 6, 1, 13, 11, 5, 7, 10)",105,71820,0.2033553123474121
SA,22,15,"(7, 5, 3, 12, 4, 8, 11, 13, 6, 1, 9, 0, 14, 10, 2)",105,26460,0.07765507698059082
SA,23,15,"(7, 3, 6, 11, 1, 10, 0, 13, 8, 12, 9, 2, 5, 14, 4)",105,85260,0.2321009635925293
SA,24,15,"(2, 7, 13, 6, 8, 1, 11, 14, 3, 9, 4, 12, 10, 0, 5)",105,13335,0.03935599327087402
SA,25,15,"(2, 12, 3, 6, 11, 9, 1, 5, 0, 14, 7, 10, 8, 13, 4)",105,29820,0.08942699432373047
SA,26,15,"(5, 12, 6, 9, 2, 14, 1, 4, 8, 11, 0, 7, 3, 10, 13)",104,105000,0.28911733627319336
SA,27,15,"(2, 6, 13, 7, 0, 11, 5, 8, 1, 3, 10, 14, 9, 4, 12)",104,105000,0.27031540870666504
SA,28,15,"(1, 9, 7, 13, 10, 14, 6, 4, 0, 12, 5, 2, 8, 11, 3)",105,37170,0.11407756805419922
SA,29,15,"(8, 11, 14, 1, 6, 10, 0, 2, 5, 13, 9, 3, 12, 4, 7)",105,50400,0.16084575653076172
GA,0,4,"(1, 3, 0, 2)",6,41,0.0005841255187988281
GA,1,4,"(2, 0, 3, 1)",6,110,0.0012786388397216797
GA,2,4,"(1, 3, 0, 2)",6,150,0.0018622875213623047
GA,3,4,"(2, 0, 3, 1)",6,43,0.00040912628173828125
GA,4,4,"(2, 0, 3, 1)",6,44,0.0004093647003173828
GA,5,4,"(2, 0, 3, 1)",6,41,0.0004038810729980469
GA,6,4,"(2, 0, 3, 1)",6,40,0.0003409385681152344
GA,7,4,"(2, 0, 3, 1)",6,41,0.0004305839538574219
GA,8,4,"(1, 3, 0, 2)",6,43,0.0004074573516845703
GA,9,4,"(1, 3, 0, 2)",6,40,0.0004429817199707031
GA,10,4,"(2, 0, 3, 1)",6,44,0.0004038810729980469
GA,11,4,"(2, 0, 3, 1)",6,44,0.0004341602325439453
GA,12,4,"(1, 3, 0, 2)",6,43,0.0004343986511230469
GA,13,4,"(2, 0, 3, 1)",6,40,0.0003650188446044922
GA,14,4,"(1, 3, 0, 2)",6,41,0.0004069805145263672
GA,15,4,"(1, 3, 0, 2)",6,40,0.0003979206085205078
GA,16,4,"(1, 3, 0, 2)",6,41,0.0004017353057861328
GA,17,4,"(1, 3, 0, 2)",6,40,0.00029087066650390625
GA,18,4,"(1, 3, 0, 2)",6,41,0.0002949237823486328
GA,19,4,"(2, 0, 3, 1)",6,42,0.00029730796813964844
GA,20,4,"(1, 3, 0, 2)",6,40,0.0004131793975830078
GA,21,4,"(2, 0, 3, 1)",6,42,0.00043320655822753906
GA,22,4,"(1, 3, 0, 2)",6,40,0.0004818439483642578
GA,23,4,"(2, 0, 3, 1)",6,42,0.0003921985626220703
GA,24,4,"(1, 3, 0, 2)",6,43,0.00041103363037109375
GA,25,4,"(2, 0, 3, 1)",6,40,0.0004379749298095703
GA,26,4,"(1, 3, 0, 2)",6,42,0.0004904270172119141
GA,27,4,"(1, 3, 0, 2)",6,44,0.0004317760467529297
GA,28,4,"(1, 3, 0, 2)",6,40,0.00037932395935058594
GA,29,4,"(1, 3, 0, 2)",6,85,0.0012297630310058594
GA,0,8,"(2, 5, 7, 0, 4, 6, 1, 3)",28,419,0.012937068939208984
GA,1,8,"(5, 2, 0, 6, 4, 7, 1, 3)",28,372,0.011728286743164062
GA,2,8,"(2, 4, 1, 7, 5, 3, 6, 0)",28,1239,0.03685450553894043
GA,3,8,"(7, 1, 4, 2, 0, 6, 3, 5)",28,222,0.004743099212646484
GA,4,8,"(3, 7, 4, 2, 0, 6, 1, 5)",28,731,0.022382497787475586
GA,5,8,"(3, 1, 6, 4, 0, 7, 5, 2)",28,1448,0.042514801025390625
GA,6,8,"(6, 2, 7, 1, 4, 0, 5, 3)",28,64,0.0015878677368164062
GA,7,8,"(4, 2, 0, 6, 1, 7, 5, 3)",28,984,0.026667118072509766
GA,8,8,"(4, 2, 0, 5, 7, 1, 3, 6)",28,440,0.011553764343261719
GA,9,8,"(4, 0, 7, 3, 1, 6, 2, 5)",28,216,0.00542902946472168
GA,10,8,"(3, 1, 7, 5, 0, 2, 4, 6)",28,109,0.0022966861724853516
GA,11,8,"(5, 3, 0, 4, 7, 1, 6, 2)",28,110,0.0022139549255371094
GA,12,8,"(0, 4, 7, 5, 2, 6, 1, 3)",28,324,0.007846832275390625
GA,13,8,"(2, 5, 1, 4, 7, 0, 6, 3)",28,83,0.0025234222412109375
GA,14,8,"(5, 3, 0, 4, 7, 1, 6, 2)",28,656,0.021136760711669922
GA,15,8,"(6, 0, 2, 7, 5, 3, 1, 4)",28,535,0.015682220458984375
GA,16,8,"(7, 1, 3, 0, 6, 4, 2, 5)",28,654,0.01632523536682129
GA,17,8,"(0, 6, 4, 7, 1, 3, 5, 2)",28,589,0.011199951171875
GA,18,8,"(4, 6, 3, 0, 2, 7, 5, 1)",28,2024,0.03728890419006348
GA,19,8,"(1, 7, 5, 0, 2, 4, 6, 3)",28,299,0.006901264190673828
GA,20,8,"(4, 7, 3, 0, 2, 5, 1, 6)",28,193,0.004159450531005859
GA,21,8,"(3, 7, 4, 2, 0, 6, 1, 5)",28,465,0.016270160675048828
GA,22,8,"(4, 1, 7, 0, 3, 6, 2, 5)",28,1472,0.04521298408508301
GA,23,8,"(3, 6, 4, 2, 0, 5, 7, 1)",28,84,0.0024170875549316406
GA,24,8,"(4, 6, 1, 5, 2, 0, 3, 7)",28,232,0.007178544998168945
GA,25,8,"(3, 1, 7, 5, 0, 2, 4, 6)",28,622,0.01854705810546875
GA,26,8,"(7, 1, 3, 0, 6, 4, 2, 5)",28,1206,0.037634849548339844
GA,27,8,"(4, 6, 0, 3, 1, 7, 5, 2)",28,915,0.027968406677246094
GA,28,8,"(5, 1, 6, 0, 2, 4, 7, 3)",28,494,0.011484861373901367
GA,29,8,"(5, 1, 6, 0, 2, 4, 7, 3)",28,281,0.0069425106048583984
GA,0,10,"(4, 2, 7, 5, 1, 8, 0, 3, 6, 9)",45,1526,0.06270647048950195
GA,1,10,"(2, 5, 3, 9, 0, 8, 4, 7, 1, 6)",45,16032,0.5160489082336426
GA,2,10,"(0, 6, 4, 7, 1, 8, 5, 2, 9, 3)",45,3297,0.13218975067138672
GA,3,10,"(2, 6, 1, 7, 5, 0, 9, 4, 8, 3)",45,1333,0.049978017807006836
GA,4,10,"(2, 5, 1, 9, 0, 8, 4, 7, 3, 6)",45,13178,0.4483785629272461
GA,5,10,"(1, 4, 8, 0, 9, 3, 6, 2, 7, 5)",45,3346,0.11996817588806152
GA,6,10,"(6, 1, 7, 2, 0, 9, 4, 8, 5, 3)",45,2895,0.11142444610595703
GA,7,10,"(0, 6, 4, 7, 1, 8, 5, 2, 9, 3)",45,106,0.003808259963989258
GA,8,10,"(8, 1, 7, 2, 0, 6, 4, 9, 5, 3)",45,1504,0.06368780136108398
GA,9,10,"(0, 7, 1, 6, 8, 2, 4, 9, 3, 5)",45,541,0.021419525146484375
GA,10,10,"(4, 6, 9, 5, 2, 0, 7, 3, 1, 8)",45,16690,0.5378017425537109
GA,11,10,"(9, 5, 2, 0, 7, 3, 8, 6, 4, 1)",45,6451,0.24043488502502441
GA,12,10,"(3, 5, 8, 4, 9, 0, 6, 1, 7, 2)",45,570,0.02156352996826172
GA,13,10,"(1, 3, 9, 6, 8, 5, 2, 0, 7, 4)",45,885,0.03867673873901367
GA,14,10,"(6, 4, 7, 0, 3, 5, 8, 1, 9, 2)",45,10182,0.32517170906066895
GA,15,10,"(4, 0, 5, 3, 9, 7, 2, 8, 6, 1)",45,375,0.010988712310791016
GA,16,10,"(6, 2, 5, 1, 9, 0, 3, 7, 4, 8)",45,2288,0.08752107620239258
GA,17,10,"(2, 6, 8, 3, 5, 0, 9, 1, 4, 7)",45,742,0.020922183990478516
GA,18,10,"(2, 4, 8, 1, 9, 6, 3, 0, 7, 5)",45,539,0.015329360961914062
GA,19,10,"(1, 4, 7, 5, 8, 2, 0, 3, 6, 9)",45,6464,0.2103583812713623
GA,20,10,"(7, 3, 8, 6, 2, 0, 5, 1, 4, 9)",45,3036,0.12392258644104004
GA,21,10,"(2, 4, 8, 3, 5, 9, 1, 6, 0, 7)",45,8666,0.3013017177581787
GA,22,10,"(1, 7, 5, 8, 2, 0, 3, 6, 4, 9)",45,3848,0.1451730728149414
GA,23,10,"(8, 1, 3, 7, 0, 2, 5, 9, 6, 4)",45,5498,0.19711756706237793
GA,24,10,"(0, 7, 1, 8, 5, 2, 9, 3, 6, 4)",45,1318,0.05452251434326172
GA,25,10,"(9, 4, 6, 3, 0, 7, 1, 8, 5, 2)",45,1706,0.06297945976257324
GA,26,10,"(3, 1, 6, 2, 9, 4, 8, 5, 0, 7)",42,21990,0.7233421802520752
GA,27,10,"(7, 4, 1, 8, 6, 3, 0, 2, 5, 9)",45,3376,0.13115334510803223
GA,28,10,"(6, 8, 5, 2, 0, 7, 4, 1, 3, 9)",45,8606,0.28676366806030273
GA,29,10,"(4, 8, 1, 9, 6, 3, 0, 7, 5, 2)",45,3181,0.1432499885559082
GA,0,12,"(7, 9, 3, 6, 1, 10, 5, 11, 8, 4, 0, 2)",63,21930,0.9411718845367432
GA,1,12,"(1, 6, 7, 11, 8, 3, 0, 4, 9, 5, 10, 2)",63,22053,0.8609540462493896
GA,2,12,"(6, 8, 3, 1, 9, 2, 5, 10, 0, 11, 4, 7)",66,20028,0.8059980869293213
GA,3,12,"(3, 9, 7, 1, 11, 2, 5, 10, 0, 4, 6, 8)",64,21994,0.919532299041748
GA,4,12,"(4, 7, 0, 11, 9, 2, 5, 8, 1, 3, 10, 6)",66,15778,0.6333472728729248
GA,5,12,"(3, 10, 8, 0, 6, 7, 1, 11, 9, 5, 4, 2)",62,22091,1.1236579418182373
GA,6,12,"(9, 6, 4, 7, 1, 11, 5, 8, 0, 3, 10, 2)",66,11728,0.4843475818634033
GA,7,12,"(1, 6, 4, 11, 7, 5, 10, 2, 0, 8, 3, 9)",66,14056,0.6277937889099121
GA,8,12,"(4, 8, 1, 11, 7, 2, 6, 3, 0, 10, 5, 9)",66,8862,0.41314053535461426
GA,9,12,"(6, 8, 1, 4, 9, 0, 10, 5, 11, 2, 7, 3)",66,2203,0.10045671463012695
GA,10,12,"(9, 4, 2, 0, 6, 11, 10, 1, 3, 8, 5, 7)",64,22035,0.9078061580657959
GA,11,12,"(6, 0, 9, 7, 5, 3, 1, 10, 8, 11, 2, 4)",66,3746,0.16455936431884766
GA,12,12,"(6, 8, 2, 7, 1, 4, 9, 3, 0, 10, 11, 5)",63,22068,0.9090392589569092
GA,13,12,"(3, 7, 0, 10, 6, 1, 8, 11, 9, 4, 2, 5)",64,22061,0.8807239532470703
GA,14,12,"(3, 1, 6, 4, 0, 10, 5, 7, 9, 11, 8, 2)",64,22064,0.8956434726715088
GA,15,12,"(11, 7, 0, 4, 6, 1, 9, 2, 5, 8, 10, 3)",66,4156,0.188795804977417
GA,16,12,"(10, 4, 1, 9, 5, 2, 8, 11, 0, 7, 3, 6)",66,20936,0.8308398723602295
GA,17,12,"(4, 1, 10, 5, 7, 11, 0, 2, 6, 8, 9, 3)",64,21998,0.6197643280029297
GA,18,12,"(4, 10, 5, 2, 9, 1, 0, 3, 6, 7, 11, 8)",63,22048,0.6298129558563232
GA,19,12,"(3, 8, 0, 4, 10, 7, 2, 11, 5, 1, 9, 6)",66,16339,0.6775124073028564
GA,20,12,"(11, 5, 8, 4, 1, 3, 9, 7, 10, 0, 2, 6)",66,1264,0.06036257743835449
GA,21,12,"(6, 9, 10, 1, 7, 4, 11, 3, 5, 0, 2, 8)",61,22068,0.8882091045379639
GA,22,12,"(8, 4, 11, 7, 0, 2, 1, 9, 3, 6, 10, 5)",62,22015,0.9105556011199951
GA,23,12,"(6, 10, 5, 0, 4, 3, 11, 8, 2, 1, 9, 7)",64,22089,0.8804805278778076
GA,24,12,"(8, 3, 5, 2, 11, 9, 0, 4, 1, 7, 10, 6)",66,9782,0.39552783966064453
GA,25,12,"(1, 11, 4, 6, 9, 3, 10, 7, 2, 8, 5, 0)",66,5615,0.25121593475341797
GA,26,12,"(3, 2, 9, 0, 8, 10, 4, 7, 1, 11, 6, 5)",62,22040,0.8855488300323486
GA,27,12,"(7, 5, 0, 9, 4, 10, 8, 6, 3, 2, 11, 1)",64,22099,0.8800685405731201
GA,28,12,"(9, 4, 6, 10, 0, 2, 11, 7, 3, 1, 8, 5)",66,653,0.030695676803588867
GA,29,12,"(8, 7, 0, 11, 5, 1, 10, 3, 4, 6, 9, 2)",61,22044,0.8781716823577881
GA,0,15,"(12, 8, 5, 3, 13, 7, 10, 2, 14, 1, 4, 0, 6, 9, 11)",101,21978,1.2620415687561035
GA,1,15,"(13, 0, 9, 1, 12, 3, 6, 5, 10, 14, 4, 2, 7, 8, 11)",99,22082,1.2293875217437744
GA,2,15,"(4, 2, 5, 10, 6, 13, 12, 9, 14, 8, 3, 0, 7, 11, 1)",101,21939,1.2318131923675537
GA,3,15,"(10, 0, 13, 5, 2, 6, 1, 12, 8, 3, 7, 14, 11, 9, 4)",104,22005,1.2672932147979736
GA,4,15,"(5, 1, 2, 13, 6, 12, 9, 4, 0, 3, 11, 8, 14, 7, 10)",101,22080,1.2282800674438477
GA,5,15,"(3, 13, 5, 9, 8, 14, 4, 1, 7, 0, 12, 2, 11, 6, 10)",100,21976,1.2384467124938965
GA,6,15,"(9, 7, 12, 4, 13, 10, 14, 5, 8, 3, 1, 2, 0, 6, 11)",100,22058,1.2282283306121826
GA,7,15,"(14, 8, 0, 3, 12, 2, 7, 4, 11, 6, 13, 10, 5, 1, 9)",99,22047,1.2829577922821045
GA,8,15,"(0, 12, 9, 14, 5, 2, 8, 3, 11, 7, 1, 10, 6, 13, 4)",101,21989,1.2409822940826416
GA,9,15,"(1, 12, 7, 8, 6, 9, 2, 13, 5, 3, 0, 4, 10, 11, 14)",101,22061,1.2257161140441895
GA,10,15,"(2, 5, 6, 11, 0, 14, 13, 8, 7, 4, 10, 1, 3, 9, 12)",99,21971,1.2576720714569092
GA,11,15,"(6, 12, 4, 2, 7, 14, 1, 3, 9, 13, 8, 5, 0, 11, 10)",101,21987,1.2540085315704346
GA,12,15,"(12, 14, 3, 7, 9, 13, 2, 5, 11, 0, 10, 6, 8, 1, 4)",101,21987,1.25014066696167
GA,13,15,"(0, 7, 5, 13, 1, 12, 4, 3, 11, 10, 14, 6, 9, 2, 8)",100,22052,1.2278380393981934
GA,14,15,"(5, 7, 12, 10, 11, 13, 6, 1, 3, 2, 9, 14, 8, 0, 4)",100,22067,1.2295563220977783
GA,15,15,"(5, 7, 3, 10, 0, 11, 1, 14, 2, 4, 12, 9, 8, 6, 13)",98,21983,1.256566047668457
GA,16,15,"(8, 1, 10, 9, 3, 7, 0, 2, 13, 11, 5, 14, 4, 6, 12)",99,22000,1.1323692798614502
GA,17,15,"(12, 14, 9, 4, 1, 11, 8, 7, 13, 3, 5, 2, 10, 0, 6)",101,22052,0.8714625835418701
GA,18,15,"(4, 10, 8, 0, 13, 6, 14, 2, 5, 9, 12, 7, 3, 11, 1)",100,22012,0.8724148273468018
GA,19,15,"(5, 13, 6, 1, 11, 8, 0, 4, 10, 14, 7, 9, 3, 12, 2)",101,22002,1.2542643547058105
GA,20,15,"(1, 13, 6, 9, 0, 4, 5, 10, 2, 12, 7, 11, 8, 3, 14)",100,22045,1.2773816585540771
GA,21,15,"(10, 7, 9, 4, 1, 5, 11, 2, 8, 0, 13, 3, 14, 6, 12)",101,22075,1.2438240051269531
GA,22,15,"(2, 9, 11, 10, 7, 3, 6, 14, 1, 0, 4, 12, 5, 8, 13)",100,22025,1.226560354232788
GA,23,15,"(5, 1, 11, 9, 14, 0, 10, 7, 6, 2, 12, 13, 4, 8, 3)",99,22038,1.2375240325927734
GA,24,15,"(14, 1, 7, 4, 5, 3, 9, 13, 10, 2, 6, 0, 11, 12, 8)",101,21988,1.2357139587402344
GA,25,15,"(4, 12, 5, 8, 6, 13, 2, 14, 1, 7, 9, 11, 3, 10, 0)",105,10238,0.6115705966949463
GA,26,15,"(8, 9, 5, 0, 13, 1, 10, 3, 7, 11, 2, 4, 6, 14, 12)",101,22039,1.2249555587768555
GA,27,15,"(8, 10, 13, 5, 2, 4, 1, 0, 11, 6, 12, 3, 9, 7, 14)",100,21977,1.227060079574585
GA,28,15,"(14, 0, 11, 8, 4, 2, 13, 1, 3, 9, 7, 5, 10, 6, 12)",98,22020,1.242661714553833
GA,29,15,"(11, 8, 6, 1, 3, 7, 14, 12, 10, 9, 0, 4, 5, 13, 2)",101,21993,1.5275185108184814
