agent_type,environment_size,dirt_rate,total_dirt_cells,timestamp,server_url,environment_id,final_performance,total_actions,successful_actions,completion_reason,steps_to_completion
SimpleReflexAgent,"[16, 16]",0.1,25,2025-10-05T19:15:55.050090,http://localhost:5000,d2453d0d-594d-499a-a817-b641a44ca33d,17,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[2, 2]",0.8,3,2025-10-05T19:08:47.049189,http://localhost:5000,e03875a7-740b-446d-9fdc-ed11045fc7bd,3,8,8,all_cleaned,8
SimpleReflexAgent,"[32, 32]",0.4,409,2025-10-05T19:32:48.447950,http://localhost:5000,ec129f6f-0b18-4287-9773-69f647e1f4d6,104,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[32, 32]",0.4,409,2025-10-05T19:31:58.571190,http://localhost:5000,cbf44b12-0c73-43b0-bd00-16aed6e18b7f,102,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[2, 2]",0.2,0,2025-10-05T19:08:18.288470,http://localhost:5000,68315a64-c456-4d55-be8f-cacb87dd0b01,0,0,0,all_cleaned,0
SimpleReflexAgent,"[64, 64]",0.4,1638,2025-10-05T19:44:46.856211,http://localhost:5000,8628e220-9db2-4b47-a1b1-f92f592b2a69,106,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[4, 4]",0.4,6,2025-10-05T19:09:56.683982,http://localhost:5000,14f2d604-1572-4317-9fd2-aa5014157ee7,6,71,71,all_cleaned,71
SimpleReflexAgent,"[16, 16]",0.8,204,2025-10-05T19:23:37.848324,http://localhost:5000,9296e1aa-9a6a-4db6-b086-dcabe545bd4f,140,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[2, 2]",0.4,1,2025-10-05T19:08:40.097943,http://localhost:5000,0b3db99e-4f74-453b-a1e1-20694fe851a3,1,1,1,all_cleaned,1
SimpleReflexAgent,"[4, 4]",0.1,1,2025-10-05T19:09:04.738883,http://localhost:5000,08d88a94-4d95-4877-a771-72e65ddc3030,1,24,24,all_cleaned,24
SimpleReflexAgent,"[8, 8]",0.1,6,2025-10-05T19:10:47.510560,http://localhost:5000,9aa6160d-b279-46a5-8d45-5847de216a35,6,401,401,all_cleaned,401
SimpleReflexAgent,"[32, 32]",0.1,102,2025-10-05T19:26:25.740493,http://localhost:5000,88528953-12dc-4f81-b2cc-d7ba69ac1347,23,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[4, 4]",0.4,6,2025-10-05T19:09:52.721395,http://localhost:5000,c1276b5b-082b-484e-832d-6a150929d1ed,6,75,75,all_cleaned,75
SimpleReflexAgent,"[32, 32]",0.1,102,2025-10-05T19:27:32.223135,http://localhost:5000,c8fc2d44-a96e-416f-b5c0-08bed10c8e16,31,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[64, 64]",0.1,409,2025-10-05T19:36:26.399689,http://localhost:5000,adab115c-a8dc-47a4-be50-a9fc08d2977d,28,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[8, 8]",0.2,12,2025-10-05T19:11:58.251914,http://localhost:5000,e7add9aa-f3a0-4afa-a68a-d2f3d5863d9c,12,271,271,all_cleaned,271
SimpleReflexAgent,"[4, 4]",0.8,12,2025-10-05T19:10:20.304023,http://localhost:5000,e8039437-7eec-405f-b1fc-a8d0ac527e51,12,81,81,all_cleaned,81
SimpleReflexAgent,"[16, 16]",0.1,25,2025-10-05T19:16:09.437755,http://localhost:5000,b58f5253-831e-4ee6-8358-636f7f02a86d,12,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[8, 8]",0.2,12,2025-10-05T19:11:32.448020,http://localhost:5000,165891bd-29f9-4a66-8c57-23acff2baf85,12,448,448,all_cleaned,448
SimpleReflexAgent,"[2, 2]",0.4,1,2025-10-05T19:08:37.357976,http://localhost:5000,1c076cc5-ea2f-4ae7-8d5f-7afd44bfb264,1,2,2,all_cleaned,2
SimpleReflexAgent,"[8, 8]",0.1,6,2025-10-05T19:11:19.316419,http://localhost:5000,4671ae99-945f-4d7b-94d1-1816ca529eab,6,516,516,all_cleaned,516
SimpleReflexAgent,"[2, 2]",0.2,0,2025-10-05T19:08:23.654125,http://localhost:5000,f0fb1219-8f8f-492a-96cb-35bfbf1f3f96,0,0,0,all_cleaned,0
SimpleReflexAgent,"[16, 16]",0.2,51,2025-10-05T19:20:15.333814,http://localhost:5000,3b440e30-4d4c-429f-9c8c-77ce2e14567b,39,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[4, 4]",0.2,3,2025-10-05T19:09:28.313077,http://localhost:5000,31e24260-3647-4e87-a8d5-a6adbe0223cd,3,80,80,all_cleaned,80
SimpleReflexAgent,"[16, 16]",0.2,51,2025-10-05T19:19:02.990289,http://localhost:5000,6a47b46e-a758-4f0a-8aa9-6bc7ef10770d,34,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[8, 8]",0.4,25,2025-10-05T19:13:28.441791,http://localhost:5000,8e0f735a-5453-4c73-9236-9d886785c224,25,409,409,all_cleaned,409
SimpleReflexAgent,"[4, 4]",0.2,3,2025-10-05T19:09:21.770619,http://localhost:5000,e5c8325f-c947-4fa9-bd3b-f3302d645905,3,81,81,all_cleaned,81
SimpleReflexAgent,"[16, 16]",0.8,204,2025-10-05T19:24:21.285991,http://localhost:5000,cd462d39-cb3c-4290-bf23-c6258658dfc3,139,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[32, 32]",0.2,204,2025-10-05T19:29:45.361956,http://localhost:5000,c33aebbb-ef0e-4e0b-a8f5-d2b18998113b,40,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[16, 16]",0.2,51,2025-10-05T19:18:05.191010,http://localhost:5000,14a00cfa-59bd-41c1-b0b9-8c7010e006f9,42,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[8, 8]",0.4,25,2025-10-05T19:12:40.422648,http://localhost:5000,7c58cba2-b293-419e-9c42-b7aaf92d0ac3,24,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[32, 32]",0.8,819,2025-10-05T19:35:35.868423,http://localhost:5000,8ecdee48-16ad-43c9-ab9c-2360f6468579,193,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[8, 8]",0.4,25,2025-10-05T19:13:07.172021,http://localhost:5000,2e7e117b-77e8-4d11-a2e4-c7a32cf0fe40,25,700,700,all_cleaned,700
SimpleReflexAgent,"[32, 32]",0.1,102,2025-10-05T19:25:52.484001,http://localhost:5000,607d9c1d-0778-485e-928e-bd618fccce3d,24,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[64, 64]",0.2,819,2025-10-05T19:43:32.338343,http://localhost:5000,3cb149cb-c91b-43eb-93e4-8ec1fff6ab51,53,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[32, 32]",0.8,819,2025-10-05T19:35:52.896125,http://localhost:5000,f6ec6d38-edd9-4f51-b378-4a72905261f4,219,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[32, 32]",0.8,819,2025-10-05T19:34:45.551800,http://localhost:5000,3a76f8c6-6c2b-4ff8-be36-98c89f604a1a,198,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[2, 2]",0.8,3,2025-10-05T19:08:58.588352,http://localhost:5000,eae47f3f-92c6-4c02-b3f6-b98915976960,3,7,7,all_cleaned,7
SimpleReflexAgent,"[4, 4]",0.1,1,2025-10-05T19:09:06.367788,http://localhost:5000,115c1ee3-0dca-4839-9051-9d12b64a2527,1,5,5,all_cleaned,5
SimpleReflexAgent,"[4, 4]",0.2,3,2025-10-05T19:09:34.415250,http://localhost:5000,de237af6-c0b7-4c92-a2ac-a73c65113df0,3,41,41,all_cleaned,41
SimpleReflexAgent,"[32, 32]",0.1,102,2025-10-05T19:27:48.744383,http://localhost:5000,912d4f53-a0ae-4d96-9d67-267ed2ff5e00,27,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[64, 64]",0.4,1638,2025-10-05T19:48:31.586080,http://localhost:5000,e07a18ad-1100-4490-a6e4-615b26dc775b,134,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[16, 16]",0.2,51,2025-10-05T19:18:34.083040,http://localhost:5000,d1c085c0-3b3c-4768-b165-52684e45aee3,32,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[16, 16]",0.1,25,2025-10-05T19:17:21.827987,http://localhost:5000,1250fbf1-74c4-4931-8487-355d8b85097b,18,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[2, 2]",0.4,1,2025-10-05T19:08:35.941444,http://localhost:5000,d5539dfe-2ceb-48b1-aec9-a34e5911ad08,1,1,1,all_cleaned,1
SimpleReflexAgent,"[64, 64]",0.8,3276,2025-10-05T19:51:49.995688,http://localhost:5000,c1208c3d-709c-4c8e-a20d-b721d937ed74,182,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[16, 16]",0.2,51,2025-10-05T19:19:17.374331,http://localhost:5000,504cea6a-e6d4-4ccf-ab3f-905cd9d5c37d,41,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[16, 16]",0.4,102,2025-10-05T19:20:44.237482,http://localhost:5000,57b211c1-1005-4656-aee1-9de859be1bc2,75,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[4, 4]",0.8,12,2025-10-05T19:10:22.646704,http://localhost:5000,6b68efbc-1315-47c2-8511-663559e8373c,12,139,139,all_cleaned,139
SimpleReflexAgent,"[4, 4]",0.1,1,2025-10-05T19:09:13.571093,http://localhost:5000,62c89330-a5d2-47ee-9cc2-2430732d4959,1,1,1,all_cleaned,1
SimpleReflexAgent,"[4, 4]",0.4,6,2025-10-05T19:09:45.298821,http://localhost:5000,54ff932a-4e1e-450c-bb61-102bada140c9,6,121,121,all_cleaned,121
SimpleReflexAgent,"[16, 16]",0.4,102,2025-10-05T19:22:11.004727,http://localhost:5000,c6857cce-af94-4f18-b975-ac08ec9195a2,76,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[64, 64]",0.8,3276,2025-10-05T19:51:00.700448,http://localhost:5000,8e8a2f59-c68e-4db7-a916-2b27bf5f61c3,225,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[4, 4]",0.1,1,2025-10-05T19:09:00.010369,http://localhost:5000,c6624d98-8838-4c71-b870-e6338119d2bc,1,1,1,all_cleaned,1
SimpleReflexAgent,"[8, 8]",0.4,25,2025-10-05T19:13:35.068400,http://localhost:5000,463ea000-95ec-49e3-bbdf-db04d72f4f8a,25,618,618,all_cleaned,618
SimpleReflexAgent,"[2, 2]",0.2,0,2025-10-05T19:08:24.989139,http://localhost:5000,7f7abbfa-9ab1-4955-8c00-d3fac2bd5d97,0,0,0,all_cleaned,0
SimpleReflexAgent,"[2, 2]",0.1,0,2025-10-05T19:08:10.204937,http://localhost:5000,e9b09a4a-9a55-4ca6-a0c7-2d850bfef66d,0,0,0,all_cleaned,0
SimpleReflexAgent,"[32, 32]",0.4,409,2025-10-05T19:32:15.200458,http://localhost:5000,1cc0ef72-45e2-4bc6-bee4-7ebe2e661833,111,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[64, 64]",0.8,3276,2025-10-05T19:50:35.909113,http://localhost:5000,418cf099-2d54-4eac-b5fd-7867dbc2885b,230,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[4, 4]",0.1,1,2025-10-05T19:09:09.182766,http://localhost:5000,d9fa3077-4953-4e63-b310-ad778047df10,1,78,78,all_cleaned,78
SimpleReflexAgent,"[64, 64]",0.8,3276,2025-10-05T19:48:56.491244,http://localhost:5000,058599a5-21be-4f91-bf63-f373d4ca5472,196,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[4, 4]",0.4,6,2025-10-05T19:09:40.886509,http://localhost:5000,9749e152-3f57-4aae-a98b-d50a9a165812,6,56,56,all_cleaned,56
SimpleReflexAgent,"[16, 16]",0.8,204,2025-10-05T19:24:50.111168,http://localhost:5000,ae6c9902-f816-4602-b6bb-98f922e718cc,159,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[32, 32]",0.1,102,2025-10-05T19:25:35.891016,http://localhost:5000,7f13be0a-9c51-44b6-acec-b0ba4606cbe7,33,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[8, 8]",0.1,6,2025-10-05T19:10:41.208590,http://localhost:5000,0961bc71-a737-4f63-bf56-57ab77f214f6,6,355,355,all_cleaned,355
SimpleReflexAgent,"[16, 16]",0.4,102,2025-10-05T19:20:58.656662,http://localhost:5000,0c9a36b9-e13c-41fe-bb33-1d921deca498,64,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[32, 32]",0.8,819,2025-10-05T19:35:19.075915,http://localhost:5000,bf2a6e38-0661-4a4a-89da-db33346b7db5,183,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[64, 64]",0.4,1638,2025-10-05T19:48:06.682802,http://localhost:5000,5b78ac9e-712b-4512-a39d-274f18ff3c8a,109,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[2, 2]",0.4,1,2025-10-05T19:08:31.690377,http://localhost:5000,2bd01934-9020-41aa-b777-8658adf6f63b,1,8,8,all_cleaned,8
SimpleReflexAgent,"[64, 64]",0.2,819,2025-10-05T19:41:22.050036,http://localhost:5000,5efd6799-aee4-455b-9643-ad8514ceffd9,68,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[64, 64]",0.2,819,2025-10-05T19:43:05.218077,http://localhost:5000,c84184bf-4444-407c-922e-0487276381de,48,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[2, 2]",0.1,0,2025-10-05T19:08:11.555020,http://localhost:5000,e891ccf6-dc91-4399-b344-56e6905a9275,0,0,0,all_cleaned,0
SimpleReflexAgent,"[2, 2]",0.8,3,2025-10-05T19:08:57.103125,http://localhost:5000,34b93a19-aad2-457c-a3dc-0f106e011083,3,11,11,all_cleaned,11
SimpleReflexAgent,"[8, 8]",0.8,51,2025-10-05T19:15:15.474176,http://localhost:5000,1098682c-008e-4f87-9caa-2dfcb916b5d7,51,941,941,all_cleaned,941
SimpleReflexAgent,"[64, 64]",0.4,1638,2025-10-05T19:45:11.665106,http://localhost:5000,55bc51b2-ac13-4be1-a2c2-9632e6146948,133,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[2, 2]",0.1,0,2025-10-05T19:08:16.951284,http://localhost:5000,90c16920-4d9c-4d03-9a68-00511f6917bb,0,0,0,all_cleaned,0
SimpleReflexAgent,"[8, 8]",0.8,51,2025-10-05T19:13:52.924793,http://localhost:5000,d5c78f8b-a933-4532-b9a2-36264ac3130a,51,796,796,all_cleaned,796
SimpleReflexAgent,"[32, 32]",0.1,102,2025-10-05T19:25:19.272826,http://localhost:5000,66896e93-1c69-4bd4-9397-f4e56f84dece,32,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[2, 2]",0.8,3,2025-10-05T19:08:51.405069,http://localhost:5000,afb352fe-c022-4551-a689-e62cbb1f9ff4,3,6,6,all_cleaned,6
SimpleReflexAgent,"[8, 8]",0.4,25,2025-10-05T19:13:17.447678,http://localhost:5000,ae4b44e8-97d0-4694-b741-07b43c4a8a32,25,284,284,all_cleaned,284
SimpleReflexAgent,"[8, 8]",0.2,12,2025-10-05T19:11:45.965444,http://localhost:5000,87beae5e-b5a5-42e8-9203-621d00e65cf5,12,361,361,all_cleaned,361
SimpleReflexAgent,"[16, 16]",0.8,204,2025-10-05T19:23:08.972634,http://localhost:5000,5d66ea81-0a15-461f-982a-59d22883b664,147,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[64, 64]",0.2,819,2025-10-05T19:41:47.405890,http://localhost:5000,f9253478-124f-432d-b30e-ef64dbbcd027,72,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[2, 2]",0.2,0,2025-10-05T19:08:19.628757,http://localhost:5000,e0d79fbf-34a0-4553-b9ed-486dbbe55a25,0,0,0,all_cleaned,0
SimpleReflexAgent,"[32, 32]",0.4,409,2025-10-05T19:31:08.361581,http://localhost:5000,1147368b-1933-44ae-84d7-ed4740c1f5f2,135,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[4, 4]",0.2,3,2025-10-05T19:09:18.203187,http://localhost:5000,a09c1789-8644-4e84-a957-203cad9396db,3,20,20,all_cleaned,20
SimpleReflexAgent,"[64, 64]",0.1,409,2025-10-05T19:38:05.385992,http://localhost:5000,0ffae15d-081b-44d9-b3e2-fa15056607cb,40,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[4, 4]",0.8,12,2025-10-05T19:10:03.694690,http://localhost:5000,f1ee24a6-f889-47ab-bacc-f97c33518fb3,12,229,229,all_cleaned,229
SimpleReflexAgent,"[2, 2]",0.2,0,2025-10-05T19:08:30.351835,http://localhost:5000,ccdc1a98-4d49-415e-b465-83365e37d691,0,0,0,all_cleaned,0
SimpleReflexAgent,"[4, 4]",0.4,6,2025-10-05T19:09:38.621559,http://localhost:5000,a53f2c17-38ef-4cc7-821a-028c299688af,6,77,77,all_cleaned,77
SimpleReflexAgent,"[4, 4]",0.4,6,2025-10-05T19:09:36.267132,http://localhost:5000,d2c4ab50-5c54-4abf-bd90-00b797fa0272,6,83,83,all_cleaned,83
SimpleReflexAgent,"[8, 8]",0.1,6,2025-10-05T19:10:59.620383,http://localhost:5000,c16dc746-28de-439f-8a6b-050c081e62e8,6,347,347,all_cleaned,347
SimpleReflexAgent,"[32, 32]",0.8,819,2025-10-05T19:34:28.905284,http://localhost:5000,64bd1387-d795-4c22-b54b-ce841123bd28,157,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[64, 64]",0.1,409,2025-10-05T19:38:54.103447,http://localhost:5000,685f407e-09c3-417f-bc6c-f170cd7817f8,21,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[16, 16]",0.8,204,2025-10-05T19:24:35.755537,http://localhost:5000,2ccfa2d4-5114-480a-99fb-f89048008568,147,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[64, 64]",0.4,1638,2025-10-05T19:45:36.869010,http://localhost:5000,9dcdb05b-1a4e-46c7-9b1f-582c3a2ce672,127,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[8, 8]",0.2,12,2025-10-05T19:12:15.184614,http://localhost:5000,1d2641b9-edc0-4eb2-b9d9-5a9174b27c77,12,593,593,all_cleaned,593
SimpleReflexAgent,"[4, 4]",0.1,1,2025-10-05T19:09:11.479572,http://localhost:5000,a58aab98-a330-4ead-b374-76a731b0b0cd,1,63,63,all_cleaned,63
SimpleReflexAgent,"[32, 32]",0.2,204,2025-10-05T19:29:28.652058,http://localhost:5000,abe9a88c-bc5f-4361-b5d3-06d3577b21fd,55,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[16, 16]",0.8,204,2025-10-05T19:24:06.732722,http://localhost:5000,83312363-8f55-42e0-bc8e-184077fb4c20,157,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[2, 2]",0.2,0,2025-10-05T19:08:22.320529,http://localhost:5000,58d8af93-162b-4359-bcff-800d8f9b6543,0,0,0,all_cleaned,0
SimpleReflexAgent,"[4, 4]",0.2,3,2025-10-05T19:09:32.764416,http://localhost:5000,88e20197-c6ec-4ccc-9c49-ba18de7b918c,3,26,26,all_cleaned,26
SimpleReflexAgent,"[16, 16]",0.8,204,2025-10-05T19:23:52.301007,http://localhost:5000,c254c567-5c01-4480-9042-97b4917e6c4a,141,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[2, 2]",0.1,0,2025-10-05T19:08:07.516082,http://localhost:5000,e0fe2e50-0479-4797-a449-2dd40eb4b8f1,0,0,0,all_cleaned,0
SimpleReflexAgent,"[32, 32]",0.2,204,2025-10-05T19:28:05.325118,http://localhost:5000,ebf65765-bccc-4c2b-9b2f-83bddde9e930,59,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[2, 2]",0.1,0,2025-10-05T19:08:15.583191,http://localhost:5000,3cc9fc7e-b7da-4b4a-bc0e-28623e09ef48,0,0,0,all_cleaned,0
SimpleReflexAgent,"[64, 64]",0.8,3276,2025-10-05T19:52:40.144392,http://localhost:5000,c5f45f61-f1b8-44ae-9022-6ac86377c3ba,237,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[4, 4]",0.1,1,2025-10-05T19:09:07.812908,http://localhost:5000,35aaf4a2-42af-421e-8c8e-6fccf884739c,1,3,3,all_cleaned,3
SimpleReflexAgent,"[8, 8]",0.1,6,2025-10-05T19:10:25.690300,http://localhost:5000,1b230715-8ba9-41dd-886d-1a221cbd83ae,6,225,225,all_cleaned,225
SimpleReflexAgent,"[64, 64]",0.4,1638,2025-10-05T19:47:16.988874,http://localhost:5000,a32969b9-4d77-4cf9-a9ce-d227a1a2310b,97,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[4, 4]",0.2,3,2025-10-05T19:09:24.079925,http://localhost:5000,1de87824-681f-4986-b791-40a883423206,3,61,61,all_cleaned,61
SimpleReflexAgent,"[32, 32]",0.2,204,2025-10-05T19:28:55.315289,http://localhost:5000,b7acca84-4174-4a1b-a8bb-a635c0aac6be,43,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[2, 2]",0.8,3,2025-10-05T19:08:45.565182,http://localhost:5000,ebc4f59f-34c7-497d-ab20-7c67ec34b040,3,10,10,all_cleaned,10
SimpleReflexAgent,"[64, 64]",0.2,819,2025-10-05T19:44:21.892755,http://localhost:5000,099ad5af-1ffb-48e1-bf20-7441963cea11,75,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[32, 32]",0.4,409,2025-10-05T19:31:41.684911,http://localhost:5000,846927d6-307a-4b2b-8508-ad822be92b52,89,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[2, 2]",0.8,3,2025-10-05T19:08:49.997994,http://localhost:5000,a6aa1d70-54c1-4ee0-8b2f-6efe5b6f4b26,3,6,6,all_cleaned,6
SimpleReflexAgent,"[16, 16]",0.4,102,2025-10-05T19:20:29.891915,http://localhost:5000,71673f20-12eb-40b4-b05e-bdbc7c5b71db,75,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[32, 32]",0.4,409,2025-10-05T19:33:21.730487,http://localhost:5000,751d43f3-ec00-404c-b774-6c0ccbf5b6a5,118,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[4, 4]",0.4,6,2025-10-05T19:09:54.981154,http://localhost:5000,54a1bb5e-ea3e-41a3-a109-60ddabcae688,6,29,29,all_cleaned,29
SimpleReflexAgent,"[16, 16]",0.4,102,2025-10-05T19:22:39.991078,http://localhost:5000,45b7f8b0-2d9b-40aa-b29f-e8c357aca88c,81,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[16, 16]",0.1,25,2025-10-05T19:16:23.793970,http://localhost:5000,801cb008-9bbc-43dd-b0ce-14f554ff4f2c,21,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[8, 8]",0.8,51,2025-10-05T19:14:55.539434,http://localhost:5000,8fd22cc5-5d42-4dde-b206-5a3dbab0089a,51,757,757,all_cleaned,757
SimpleReflexAgent,"[2, 2]",0.1,0,2025-10-05T19:08:08.857596,http://localhost:5000,32b20586-ffcb-448b-9436-f07c24f50195,0,0,0,all_cleaned,0
SimpleReflexAgent,"[64, 64]",0.2,819,2025-10-05T19:42:12.543064,http://localhost:5000,38e42725-ee7d-4db7-b813-1316dfc7cc5a,73,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[8, 8]",0.1,6,2025-10-05T19:10:29.845077,http://localhost:5000,6fd785fc-7f8d-45cc-aa28-1cebbd0da950,6,442,442,all_cleaned,442
SimpleReflexAgent,"[64, 64]",0.1,409,2025-10-05T19:39:43.406211,http://localhost:5000,2105333f-7a51-405a-bfad-620f2a75830a,31,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[16, 16]",0.1,25,2025-10-05T19:17:50.822716,http://localhost:5000,483b4704-1ebc-49e2-8b8d-669e858708e5,18,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[32, 32]",0.8,819,2025-10-05T19:33:38.577945,http://localhost:5000,52291df0-93ca-4378-8db3-42740518d5b1,192,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[8, 8]",0.2,12,2025-10-05T19:11:27.177890,http://localhost:5000,7785a81c-ab26-4d47-aa37-bc1c0bec5432,12,314,314,all_cleaned,314
SimpleReflexAgent,"[32, 32]",0.4,409,2025-10-05T19:30:51.788034,http://localhost:5000,9d571ff8-c24c-4ecb-a7b3-2b1bd17aaa33,104,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[8, 8]",0.8,51,2025-10-05T19:14:50.036330,http://localhost:5000,e8a1c8ad-28e4-4f87-82e4-9c56a4925856,51,323,323,all_cleaned,323
SimpleReflexAgent,"[64, 64]",0.1,409,2025-10-05T19:37:40.366905,http://localhost:5000,a6dc692e-8388-41af-a25d-f3ea98887add,43,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[16, 16]",0.1,25,2025-10-05T19:17:07.483673,http://localhost:5000,5fb6a607-16de-43bc-acb3-c797161c5174,16,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[32, 32]",0.8,819,2025-10-05T19:33:55.348652,http://localhost:5000,7c1af02c-d5e3-46b9-a4cf-122696172416,256,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[32, 32]",0.4,409,2025-10-05T19:33:04.978509,http://localhost:5000,a10b57a4-be63-4df7-a8c6-01f7ca4f6f73,106,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[4, 4]",0.1,1,2025-10-05T19:09:01.357469,http://localhost:5000,56386bf8-d3bd-49e9-8472-43a2e76190ff,1,2,2,all_cleaned,2
SimpleReflexAgent,"[128, 128]",0.1,1638,2025-10-05T21:00:42.326614,http://localhost:5000,e762739e-ad27-4405-addf-2c7218b09170,28,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[128, 128]",0.1,1638,2025-10-05T20:59:44.548537,http://localhost:5000,f7d5885f-dbb3-481a-82db-ec85cd8acda3,35,1000,1000,max_steps_reached,1000
SimpleReflexAgent,"[128, 128]",0.1,1638,2025-10-05T21:02:36.018025,http://localhost:5000,37d10237-b18f-408c-b0c8-14ce4c7a5689,24,1000,1000,max_steps_reached,1000
